,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,international,european_or_international,time_to_first_funding,status_encoded
5214,Cellity,Twitter Applications,0.0,acquired,DEU,other,Hamburg,Hamburg,1.0,10,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.7479452054794521,0
5226,CellTran,Biotechnology,7273407.0,acquired,GBR,other,Sheffield,Sheffield,3.0,1,2000,0.0,5290000.0,0.0,1983407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,5.090410958904109,0
5239,Celona Technologies,Software,19000000.0,closed,GBR,other,London,London,3.0,1,2005,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14110000.0,0.0,0.0,0.0,0.0,0.0,1,european,0.5808219178082191,1
5248,Cemaphore Systems,Curated Web,1185000.0,acquired,USA,CA,SF Bay Area,San Mateo,1.0,1,2002,0.0,0.0,0.0,0.0,0.0,1185000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,7.249315068493151,0
5256,Center'd,Curated Web,10400000.0,closed,USA,CA,SF Bay Area,Menlo Park,5.0,1,2006,0.0,7400000.0,0.0,0.0,1500000.0,500000.0,1000000.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.084931506849315,1
5262,CentrePath,Software,15050000.0,acquired,USA,MA,Boston,Waltham,2.0,1,2000,0.0,15050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050000.0,0.0,0.0,0.0,0.0,0,international,5.684931506849315,0
5267,Centripetal Software,Flash Storage,25000.0,closed,USA,CA,Santa Barbara,Santa Barbara,1.0,8,2009,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.08493150684931507,1
5270,Centrl,Mobile,500000.0,closed,USA,NY,New York City,New York,1.0,12,2008,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
5274,Cenzic,Security,16000000.0,acquired,USA,CA,SF Bay Area,Campbell,2.0,1,2000,0.0,15000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0,international,5.528767123287671,0
5277,Ceptaris Therapeutics,Biotechnology,25000000.0,acquired,USA,PA,Philadelphia,Malvern,2.0,1,2002,0.0,10000000.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0,international,10.145205479452056,0
5282,Cequint,Mobile,8360000.0,acquired,USA,WA,Seattle,Seattle,3.0,1,2004,0.0,7610000.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,510000.0,7100000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.249315068493151,0
5296,Cerona Networks,Public Relations,2600000.0,closed,USA,MD,Hagerstown,Frederick,1.0,1,2002,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.304109589041096,1
5299,Certain Communications,Mobile,170000.0,closed,USA,CA,Los Angeles,Sherman Oaks,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.682191780821918,1
5300,Certeon,Software,19000000.0,closed,USA,MA,Boston,Burlington,2.0,1,2003,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0,international,4.53972602739726,1
5302,Certess,Hardware + Software,4940000.0,acquired,USA,CA,SF Bay Area,Campbell,2.0,1,2005,0.0,4940000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7780821917808219,0
5307,Certify Data Systems,Enterprise Software,7210210.0,acquired,USA,CA,SF Bay Area,San Jose,4.0,1,2004,0.0,5210000.0,0.0,0.0,0.0,2000210.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0,international,4.652054794520548,0
5323,CEYX,Software,4500000.0,closed,USA,CA,San Diego,San Diego,1.0,1,2001,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.038356164383561,1
5342,Chalkable,Education,1300000.0,acquired,USA,NY,New York City,New York,1.0,4,2010,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.43013698630137,0
5346,Challenge Games,MMO Games,14500000.0,acquired,USA,TX,Austin,Austin,2.0,1,2006,0.0,14500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.5232876712328767,0
5351,Change Healthcare,Hospitals,48000000.0,acquired,USA,TN,Nashville,Brentwood,6.0,1,2007,0.0,48000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,9300000.0,15000000.0,0.0,0.0,0.0,0,international,0.6657534246575343,0
5380,Charitas,Nonprofits,3000.0,closed,other,other,other,other,1.0,6,2009,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0821917808219178,1
5400,Chasing Savings,Coupons,500000.0,closed,USA,GA,Atlanta,Alpharetta,1.0,7,2009,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
5403,Chatham Therapeutics,Biotechnology,201000.0,acquired,USA,NC,Raleigh,Chapel Hill,1.0,1,2010,201000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.8575342465753424,0
5416,Check,Sports,47000000.0,acquired,USA,CA,SF Bay Area,Palo Alto,4.0,5,2007,0.0,45500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,6500000.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0,international,0.6712328767123288,0
5421,CheckInPage,Coupons,100000.0,closed,USA,CA,SF Bay Area,Palo Alto,1.0,9,2011,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.6657534246575343,1
5449,Cherry,Automotive,5250000.0,acquired,other,other,other,other,2.0,1,2011,0.0,4500000.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.852054794520548,0
5457,ChessPark,Games,1000000.0,acquired,USA,FL,Palm Beaches,West Palm Beach,1.0,5,2007,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.16712328767123288,0
5477,CHiL Semiconductor,Semiconductors,22487000.0,acquired,USA,CA,Los Angeles,El Segundo,3.0,1,2006,0.0,22487000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,16700000.0,0.0,0.0,0.0,0.0,0,international,0.0,0
5491,China Wi Max,Mobile,2556850.0,closed,USA,WI,Milwaukee,Grafton,4.0,1,2006,0.0,1004300.0,0.0,0.0,0.0,1552550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.9232876712328766,1
5492,China-8,Social Media,100000.0,closed,HKG,other,Hong Kong,Hong Kong,1.0,10,2006,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.35342465753424657,1
5503,ChipSensors,Semiconductors,4140000.0,acquired,IRL,other,Limerick,Limerick,2.0,1,2007,0.0,4140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.5808219178082191,0
5505,ChipX,Semiconductors,4000000.0,acquired,USA,CA,SF Bay Area,San Jose,1.0,1,2007,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.5561643835616439,0
5507,Chirp Interactive,Photography,0.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,8,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4191780821917808,0
5519,Chomp,Mobile,2565000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,9,2009,565000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.14520547945205478,0
5523,CHOOMOGO,Mobile,15000.0,closed,USA,TN,Memphis,Memphis,1.0,3,2011,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
5525,Choose Digital,Technology,4500000.0,acquired,USA,FL,Miami,Miami,1.0,5,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8958904109589041,0
5533,ChorPpay,Software,165000.0,closed,USA,WA,Seattle,Seattle,1.0,1,2011,0.0,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8575342465753425,1
5543,Chronicity,Consulting,21639640.0,closed,USA,TX,Dallas,Addison,6.0,9,2006,0.0,21289640.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.10684931506849316,1
5544,Chronicle Solutions,Web Hosting,5520000.0,acquired,USA,NY,Long Island,Centerport,1.0,1,2001,0.0,5520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.449315068493151,0
5577,Ciclon Semiconductor Device Corporation,Semiconductors,24150000.0,acquired,USA,PA,Allentown,Bethlehem,3.0,1,2004,0.0,24150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.5863013698630137,0
5578,Cie Games,Games,3000000.0,acquired,USA,CA,"Orange County, California",Long Beach,2.0,6,2010,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,0
5587,CinaMaker,other,0.0,closed,USA,OH,Cleveland,Cleveland,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
5598,CinemaKi,Games,0.0,closed,ARG,other,Buenos Aires,Buenos Aires,1.0,7,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
5606,Cinetraffic,Search,1000000.0,closed,FRA,other,Franche-Comte,other,1.0,9,2009,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
5607,CinnaBid,Local,30000.0,closed,USA,FL,Tampa,St. Petersburg,2.0,9,2010,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
5615,CipherMax,Security,141535713.0,closed,USA,CA,SF Bay Area,San Jose,8.0,1,2000,0.0,141535713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000000.0,34535713.0,0.0,0.0,0.0,0.0,0.0,0,international,1.3506849315068492,1
5622,CiraNova,Hardware + Software,17797546.0,acquired,USA,CA,SF Bay Area,Santa Clara,3.0,1,2002,0.0,17797546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0,international,4.813698630136987,0
5629,Circle of Moms,Social Network Media,0.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,10,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.7506849315068493,0
5654,cisimple,Mobile,0.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7616438356164383,0
5668,Citizen Sports,Sports,10000000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,1,2005,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.0,0
5671,CitizenHawk,Public Relations,3000000.0,acquired,other,other,other,other,1.0,1,2006,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,2.361643835616438,0
5683,City Grade,Curated Web,750000.0,closed,other,other,other,other,1.0,3,2012,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0273972602739726,1
5685,City Voice,Search,1000000.0,closed,USA,TX,San Antonio,San Antonio,1.0,7,2008,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.917808219178082,1
5689,CityCiv,Advertising,250000.0,closed,USA,CA,Los Angeles,West Hollywood,1.0,1,2010,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.2465753424657534,1
5699,CityIN,Social Media,0.0,closed,CHN,other,CHN - Other,other,1.0,3,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-1.16986301369863,1
5706,CityOdds,Financial Services,183352.0,closed,GBR,other,London,London,1.0,7,2005,183352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
5715,CitySquares,Curated Web,422500.0,acquired,USA,CA,Ontario - Inland Empire,Temecula,3.0,8,2005,0.0,322500.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.16986301369863,0
5717,CityTherapy,Restaurants,0.0,acquired,GBR,other,London,London,1.0,3,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.5863013698630137,0
5730,Civitas Therapeutics,Biotechnology,122000000.0,acquired,USA,MA,Boston,Chelsea,5.0,1,2009,0.0,121000000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,28000000.0,38000000.0,55000000.0,0.0,0.0,0.0,0.0,0,international,2.0246575342465754,0
5740,ClairMail,Mobile Payments,34100000.0,acquired,USA,CA,SF Bay Area,San Rafael,3.0,1,2004,0.0,34100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300000.0,12000000.0,0.0,13800000.0,0.0,0.0,0.0,0,international,1.6465753424657534,0
5751,Clarimedix,Biotechnology,275000.0,closed,USA,CO,Denver,Aurora,1.0,1,2006,0.0,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.375342465753425,1
5757,Claritics,Analytics,1500000.0,acquired,USA,CA,SF Bay Area,Mountain View,1.0,1,2011,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.3589041095890411,0
5761,ClarityRay,Security,500000.0,acquired,ISR,other,Tel Aviv,Tel Aviv,1.0,1,2012,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.3780821917808219,0
5780,Classiphix,Classifieds,15000.0,closed,USA,OH,Toledo,Toledo,1.0,9,2009,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.284931506849315,1
5799,Clean Mobile,Clean Technology,5217960.0,acquired,DEU,other,DEU - Other,Deutsch,1.0,1,2006,0.0,5217960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5217960.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,2.2465753424657535,0
5804,CleanApp,Environmental Innovation,5300.0,closed,USA,TN,Memphis,Memphis,1.0,2,2013,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.20821917808219179,1
5809,CleanTie,Curated Web,250000.0,closed,other,other,other,other,1.0,1,2012,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.3698630136986301,1
5822,Clear2Pay,Finance,127620230.0,acquired,BEL,other,Brussels,Mechelen-bovelingen,7.0,1,2001,0.0,54080230.0,0.0,0.0,0.0,0.0,0.0,0.0,73540000.0,0.0,1674900.0,6292200.0,8172600.0,29670530.0,0.0,0.0,0.0,1,european,0.0,0
5823,ClearApp,Enterprise Software,14200000.0,acquired,USA,CA,SF Bay Area,Mountain View,1.0,1,2002,0.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14200000.0,0.0,0.0,0.0,0.0,0.0,0,international,4.4520547945205475,0
5831,ClearGist,Software,20659.0,closed,GRC,other,Athens,Athens,1.0,11,2011,20659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.010958904109589041,1
5841,ClearSaleing,Advertising,1776763.0,acquired,USA,OH,"Columbus, Ohio",Columbus,2.0,1,2006,0.0,1776763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776763.0,0.0,0.0,0.0,0.0,0,international,0.46301369863013697,0
5852,Clearwell Systems,Ediscovery,29000000.0,acquired,USA,CA,SF Bay Area,Mountain View,2.0,12,2004,0.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,17000000.0,0.0,0.0,0.0,0.0,0,international,1.326027397260274,0
5853,Clearwire,Internet,5700000000.0,acquired,USA,WA,Seattle,Kirkland,4.0,10,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.6,0
5863,Clever Sense,Curated Web,2000000.0,acquired,USA,CA,SF Bay Area,Mountain View,2.0,4,2008,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.1835616438356165,0
5868,CleveX,Health and Wellness,850002.0,closed,USA,OH,"Columbus, Ohio",Columbus,2.0,1,2003,0.0,850002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.06027397260274,1
5878,Clickable,Search,32500000.0,acquired,USA,NY,New York City,New York,5.0,12,2006,0.0,32500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,14500000.0,12000000.0,0.0,0.0,0.0,0.0,0,international,-0.915068493150685,0
5879,ClickandBuy,Payments,29972500.0,acquired,GBR,other,London,London,3.0,3,2000,0.0,29972500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23594000.0,6378500.0,0.0,0.0,0.0,0.0,1,european,5.841095890410959,0
5883,ClickDelivery,E-Commerce,0.0,acquired,COL,other,Bogota,BogotÃ¡,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,5.964383561643835,0
5884,ClickEquations,Search Marketing,3000000.0,acquired,USA,PA,Philadelphia,Conshohocken,1.0,1,2006,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.652054794520548,0
5885,Clicker,Video,19000000.0,acquired,USA,CA,Los Angeles,Los Angeles,2.0,1,2009,0.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7041095890410959,0
5889,ClickingHouse,other,50000.0,closed,SGP,other,Singapore,Singapore,1.0,11,2009,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.863013698630137,1
5896,Clickpass,Security,20000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,4,2007,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.14520547945205478,0
5900,ClickShift,Software,6000000.0,acquired,USA,CA,SF Bay Area,San Bruno,1.0,1,2005,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.463013698630137,0
5936,Clipboard,Social Bookmarking,0.0,acquired,USA,WA,Seattle,Bellevue,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8493150684931506,0
5938,ClipClock,Video,750000.0,closed,RUS,other,Moscow,Moscow,3.0,2,2012,200000.0,500000.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.06301369863013699,1
5940,Clipik,Marketplaces,0.0,closed,other,other,other,other,1.0,7,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.589041095890411,1
5942,Clipmarks,Photography,100000.0,acquired,USA,NY,New York City,New York,1.0,1,2003,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,6.742465753424658,0
5947,clipsync,Curated Web,1510017.0,closed,USA,CA,SF Bay Area,San Francisco,2.0,1,2007,0.0,1510017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.013698630136986,1
5988,Cloud.com,Cloud Management,11000000.0,acquired,USA,CA,SF Bay Area,Cupertino,1.0,1,2008,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.0027397260273974,0
5997,Cloudant,Enterprise Software,18250000.0,acquired,USA,MA,Boston,Boston,8.0,5,2008,150000.0,16100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,0
6004,CloudBlue Technologies,Enterprise Software,9915000.0,acquired,USA,GA,Atlanta,Norcross,2.0,1,2001,0.0,9915000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,7.2,0
6014,Cloudcity,Curated Web,5906547.0,closed,GBR,other,London,Saint Albans,1.0,2,2007,5906547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.0,1
6035,Cloudkick,Networking,2750000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,1,2009,0.0,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7013698630136986,0
6042,Cloudmeter,Software,5300000.0,acquired,USA,CA,SF Bay Area,Mountain View,2.0,4,2007,0.0,5000000.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.0027397260273974,0
6055,Cloudscaling,SaaS,14000000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,1,2006,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,international,5.723287671232876,0
6058,CloudShield Technologies,Web Hosting,25000000.0,acquired,USA,CA,SF Bay Area,Sunnyvale,2.0,1,2000,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,5.8273972602739725,0
6060,CloudSplit,Web Development,149180.0,closed,IRL,other,Dublin,Dublin,1.0,7,2009,149180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.40821917808219177,1
6071,CloudVolumes,Enterprise Software,4415653.0,acquired,USA,CA,SF Bay Area,Santa Clara,2.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,4415653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.8520547945205479,0
6081,Clouli,Education,25000.0,acquired,CHL,other,CHL - Other,Temuco,1.0,9,2011,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,0
6082,Cloupia,Cloud Management,3532577.0,acquired,USA,CA,SF Bay Area,Santa Clara,1.0,5,2009,0.0,3532577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.6027397260273974,0
6085,Clover,Mobile,8800000.0,acquired,USA,CA,SF Bay Area,Mountain View,2.0,10,2010,0.0,8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.5315068493150685,0
