,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,time_to_first_funding,time_first_to_last_funding,status_encoded
21497,Parse,Android,7000000.0,acquired,USA,CA,SF Bay Area,Menlo Park,2.0,6,2011,0.0,5500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17534246575342466,0.26575342465753427,0
21498,Parsely,Predictive Analytics,6052753.0,operating,USA,NY,New York City,New York,3.0,1,2009,820000.0,5232753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,4.323287671232877,2
21499,Parsley Energy,Clean Technology,65000000.0,operating,USA,TX,TX - Other,Midland,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616438356164384,0.0,2
21500,Parso,Parking,130000.0,operating,other,other,other,other,1.0,1,2013,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7835616438356164,0.0,2
21501,ParStream,Databases,13600000.0,operating,USA,CA,SF Bay Area,Cupertino,2.0,1,2008,0.0,13600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6219178082191785,1.1753424657534246,2
21502,Partender,Finance,50000.0,operating,other,other,other,other,3.0,11,2012,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8657534246575342,0.6301369863013698,2
21503,Particle,Curated Web,900000.0,acquired,USA,CA,SF Bay Area,San Francisco,1.0,2,2008,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0
21504,Particle Code,Software,3000000.0,acquired,USA,CA,SF Bay Area,Palo Alto,1.0,5,2010,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,0.0,0
21505,Partigi,Social Media,132750.0,operating,ESP,other,Madrid,Madrid,1.0,5,2009,132750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21506,Partly,Comparison Shopping,3345.0,operating,GBR,other,London,London,1.0,4,2014,3345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21507,Partly Marketplace,E-Commerce,7000.0,operating,USA,CA,Santa Barbara,Camarillo,2.0,6,2013,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07397260273972603,0.536986301369863,2
21508,PartMyRide,Cars,0.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,6,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863013698630137,0.0,2
21509,Partnerbyte,Software,100000.0,closed,TUR,other,Istanbul,Istanbul,1.0,11,2006,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8356164383561644,0.0,1
21510,Partnered,Brand Marketing,1098400.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,3,2012,1098400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7534246575342466,1.5808219178082192,2
21511,Partners Healthcare Group,Health and Wellness,2700000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2011,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712328767123287,0.0,2
21512,"Partpic, Inc.",Industrial Automation,0.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6767123287671233,0.0,2
21513,PartSimple,E-Commerce,685000.0,operating,USA,NY,New York City,New York,1.0,11,2010,0.0,0.0,0.0,0.0,0.0,0.0,685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,0.0,2
21514,PartTec,Manufacturing,1800000.0,operating,USA,IN,Indianapolis,Bloomington,1.0,1,2002,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.852054794520548,0.0,2
21515,Party Earth,Games,4235122.0,operating,USA,CA,Los Angeles,Los Angeles,2.0,1,2004,235122.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953424657534247,1.5397260273972602,2
21516,Party Over Here,Events,0.0,operating,USA,NJ,Newark,Plainfield,1.0,10,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301369863013699,0.0,2
21517,PartyLine,Audio,100000.0,operating,USA,NV,Las Vegas,Las Vegas,1.0,1,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684931506849315,0.0,2
21518,Parudi,Games,66584.0,operating,BGR,other,Sofia,Sofia,2.0,1,2012,66584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715068493150685,0.2876712328767123,2
21519,PAS-Analytik,Analytics,774895.0,operating,DEU,other,Hamburg,Hamburg,1.0,1,2003,0.0,774895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.791780821917809,0.0,2
21520,Passado,Curated Web,13200000.0,operating,GBR,other,London,London,1.0,1,2001,0.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.953424657534247,0.0,2
21521,"Passare, Inc.",Software,6000000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,11,2012,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643835616438356,0.0,2
21522,PassbeeMedia,Mobile,580000.0,operating,USA,TX,Dallas,Plano,1.0,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
21523,Passbox,Curated Web,5000000.0,closed,USA,CA,SF Bay Area,Walnut Creek,1.0,1,2011,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
21524,Passenger Baggage Xpress,other,0.0,operating,USA,AR,Little Rock,Little Rock,1.0,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09041095890410959,0.0,2
21525,PassHat,other,150000.0,operating,USA,NC,Raleigh,Cary,1.0,1,2013,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4575342465753425,0.0,2
21526,PassionTag,Curated Web,1061000.0,operating,USA,CA,SF Bay Area,Mountain View,2.0,1,2012,0.0,0.0,0.0,0.0,0.0,561000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8794520547945206,0.0,2
21527,PassivSystems,Clean Technology,0.0,operating,GBR,other,West Berkshire,other,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0191780821917806,0.0,2
21528,PassKit,Internet of Things,1200000.0,operating,HKG,other,Hong Kong,Hong Kong,2.0,6,2012,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808219178082191,1.5561643835616439,2
21529,PASSNFLY,Travel,192990.0,operating,ESP,other,Barcelona,Barcelona,1.0,6,2012,192990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3342465753424657,0.0,2
21530,PASSO,Identity Management,300000.0,operating,USA,NY,New York City,New York,1.0,5,2013,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.336986301369863,0.0,2
21531,Passpack,Curated Web,646740.0,acquired,ITA,other,Rome,Rome,2.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,646740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726027397260274,1.126027397260274,0
21532,Passport,Mobile Payments,7537500.0,operating,USA,NC,Charlotte,Charlotte,4.0,4,2010,1068750.0,6000000.0,0.0,0.0,0.0,0.0,468750.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.712328767123288,2
21533,Passport Systems,Supply Chain Management,56049556.0,operating,USA,MA,Boston,Billerica,5.0,12,2002,0.0,30249556.0,0.0,0.0,0.0,3800000.0,0.0,0.0,22000000.0,0.0,0.0,2000000.0,7390000.0,0.0,0.0,0.0,0.0,0.0,3.473972602739726,7.095890410958904,2
21534,PasswordBank,Security,3500000.0,acquired,FRA,other,Paris,Paris,2.0,1,2008,0.0,2500000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438356,1.3342465753424657,0
21535,PasswordBox,Internet,8200000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,1,2012,2200000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260273972602739,1.3424657534246576,0
21536,Passworks,Software,1000000.0,operating,PRT,other,Lisbon,Lisboa,1.0,1,2014,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36164383561643837,0.0,2
21537,PastBook,Curated Web,357399.0,operating,NLD,other,Amsterdam,Amsterdam,5.0,5,2012,350363.0,0.0,0.0,0.0,0.0,0.0,0.0,7036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8410958904109589,2.315068493150685,2
21538,Pasteuria Bioscience,Finance,8350000.0,acquired,USA,FL,Gainesville,Alachua,3.0,1,2003,0.0,8350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.010958904109589,4.5698630136986305,0
21539,Pasteurization Technology Group (PTG),Clean Energy,6000000.0,operating,USA,CA,SF Bay Area,San Leandro,2.0,1,2000,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.008219178082191,1.2383561643835617,2
21540,Pastry Group,E-Commerce,225790.0,operating,SWE,other,Malmo,Malm̦,2.0,4,2011,0.0,0.0,0.0,225790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021917808219178,0.5643835616438356,2
21541,PataFoods,Hospitality,40000.0,operating,CHL,other,Santiago,Santiago,1.0,2,2012,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547945205479452,0.0,2
21542,Patagonia Health Medical and Behavioral Health EHR,Software,160000.0,operating,USA,NC,Raleigh,Cary,1.0,10,2008,0.0,0.0,0.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.241095890410959,0.0,2
21543,Patara Pharma,Biotechnology,12350000.0,operating,USA,CA,San Diego,San Diego,2.0,1,2013,0.0,10550000.0,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7041095890410959,2
21544,Patch of Land,Crowdfunding,1325000.0,operating,USA,CA,Los Angeles,Los Angeles,2.0,2,2013,1200000.0,0.0,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780821917808219,1.0410958904109588,2
21545,Patent Safari,Legal,2500000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1,2010,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,0.0,2
21546,Patentspin,Consulting,1355.0,operating,other,other,other,other,1.0,1,2011,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876712328767123,0.0,2
21547,Path,Mobile,76989867.0,operating,USA,CA,SF Bay Area,San Francisco,5.0,11,2010,2500000.0,74489867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19489867.0,30000000.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1945205479452055,2
21548,path intelligence,Tracking,1000000.0,operating,GBR,other,London,Portsmouth,2.0,7,2004,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473972602739726,5.252054794520548,2
21549,Path.To,Curated Web,1500000.0,closed,USA,FL,Jacksonville,Jacksonville,1.0,3,2011,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1232876712328768,0.0,1
21550,Pathable,Web Hosting,314169.0,operating,USA,WA,Seattle,Seattle,1.0,1,2007,0.0,314169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421917808219178,0.0,2
21551,Pathagility,Software,0.0,operating,USA,AR,Little Rock,Conway,1.0,4,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2904109589041095,0.0,2
21552,PathAR,Software,1650000.0,operating,USA,CO,Colorado Springs,Colorado Springs,3.0,1,2012,0.0,250000.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906849315068493,0.7808219178082192,2
21553,Pathbrite,Education,11700000.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,1,2012,0.0,10200000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,6500000.0,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08493150684931507,2.504109589041096,2
21554,PATHEOS,Travel,3424336.0,operating,USA,CO,Denver,Englewood,4.0,1,2008,1850000.0,1574336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.441095890410959,2.9917808219178084,2
21555,Pathfinder App,Publishing,100000.0,operating,USA,NY,New York City,New York,1.0,4,2013,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.410958904109589,0.0,2
21556,Pathfinder Technologies,Biotechnology,7476374.0,operating,USA,TN,Nashville,Nashville,7.0,1,2004,4452212.0,3024162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794520547945205,5.36986301369863,2
21557,Pathflow,Analytics,140496.0,operating,ITA,other,Rome,Roma,2.0,7,2013,140496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5041095890410959,0.6465753424657534,2
21558,Pathful,Internet Marketing,400000.0,operating,CAN,BC,Vancouver,Vancouver,2.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4054794520547946,1.010958904109589,2
21559,Pathgather,Corporate Training,1500000.0,operating,USA,NY,New York City,New York,1.0,12,2012,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9534246575342467,0.0,2
21560,PathJump,Recruiting,150000.0,operating,USA,NY,New York City,New York,1.0,11,2013,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8328767123287671,0.0,2
21561,Pathogen Systems,Biotechnology,1905000.0,operating,USA,CO,Denver,Broomfield,2.0,1,2003,0.0,1000000.0,0.0,0.0,905000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.035616438356165,1.5013698630136987,2
21562,PathoQuest,Biotechnology,4960000.0,operating,FRA,other,Paris,Paris,1.0,1,2010,0.0,4960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526027397260274,0.0,2
21563,PATHSENSORS,Biotechnology,1923894.0,operating,USA,MD,Baltimore,Baltimore,2.0,1,2010,0.0,0.0,0.0,0.0,1755000.0,168894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.695890410958904,0.6,2
21564,PathSource,K-12 Education,0.0,operating,USA,CA,SF Bay Area,Burlingame,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7534246575342465,0.0,2
21565,Pathway Therapeutics,Biotechnology,24400000.0,closed,USA,CA,SF Bay Area,San Francisco,5.0,1,2008,0.0,24000000.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46301369863013697,4.715068493150685,1
21566,Pathways Platform,Internet,4500000.0,operating,USA,AZ,Phoenix,Glendale,2.0,10,2009,2000000.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4191780821917808,1.8547945205479452,2
21567,Pathwork Diagnostics,Biotechnology,43500000.0,operating,USA,CA,SF Bay Area,Redwood City,3.0,1,2002,0.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,3.750684931506849,5.016438356164383,2
21568,Pathwright,Education,0.0,operating,USA,SC,Greenville - Spartanburg,Greenville,1.0,4,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2493150684931507,0.0,2
21569,Patience,Education,0.0,operating,other,other,other,other,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536986301369863,0.0,2
21570,Patient Conversation Media,Health Care,1307617.0,operating,USA,TX,Austin,Austin,2.0,10,2009,0.0,1307617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986301369863014,3.063013698630137,2
21571,Patient Engagement Systems,Health and Wellness,1908989.0,operating,USA,VT,Montpelier,Burlington,4.0,1,2006,0.0,1908989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3232876712328765,4.794520547945205,2
21572,Patient-Centered Outcomes Research Institute,Health Care,191000000.0,operating,USA,DC,"Washington, D.C.",Washington,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9753424657534246,0.0,2
21573,Patientco,Health Care,3750000.0,operating,USA,GA,Atlanta,Atlanta,1.0,1,2009,0.0,3750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6301369863013697,0.0,2
21574,PatientFocus,Health Care,1045000.0,operating,USA,TN,Nashville,Nashville,2.0,1,2008,900000.0,145000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1534246575342464,2.265753424657534,2
21575,PatientPay Inc.,Payments,6483800.0,operating,USA,NC,Raleigh,Durham,3.0,8,2008,0.0,2983800.0,0.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9561643835616438,3.8273972602739725,2
21576,Patients Know Best,Health Care Information Technology,2798240.0,operating,GBR,other,London,Cambridge,3.0,7,2008,0.0,1700000.0,0.0,0.0,0.0,0.0,1058240.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936986301369863,4.383561643835616,2
21577,PatientSafe Solutions,Mobile,71857804.0,operating,USA,CA,San Diego,San Diego,6.0,1,2002,0.0,60000000.0,0.0,0.0,6400281.0,5457523.0,0.0,0.0,0.0,0.0,0.0,30000000.0,27000000.0,3000000.0,0.0,0.0,0.0,0.0,7.673972602739726,4.526027397260274,2
21578,PatientsLikeMe,Social Media,27000000.0,operating,USA,MA,Boston,Cambridge,4.0,1,2004,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0986301369863014,6.372602739726028,2
21579,Patreon,Music,17100000.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,5,2013,2100000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356164383561644,0.8931506849315068,2
21580,Patrick Building Supply,other,0.0,operating,USA,VA,VA - Other,Stuart,1.0,9,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76986301369863,0.0,2
21581,Patron Technology,Enterprise Software,3100000.0,operating,USA,NY,New York City,New York,2.0,1,2001,0.0,0.0,0.0,0.0,0.0,600000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.271232876712329,1.2328767123287672,2
21582,Patronpath,Software,700000.0,operating,USA,IN,Indianapolis,Indianapolis,1.0,1,2004,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.816438356164384,0.0,2
21583,Patsnap,Analytics,3600000.0,operating,SGP,other,Singapore,Singapore,1.0,1,2007,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66027397260274,0.0,2
21584,Pattern Genomics,Biotechnology,150000.0,operating,USA,WI,Madison,Madison,1.0,1,2012,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2191780821917808,0.0,2
21585,Patton Surgical,other,0.0,operating,USA,TX,Austin,Austin,1.0,1,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3315068493150686,0.0,2
21586,Pavegen Systems,Clean Technology,0.0,operating,GBR,other,London,London,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.734246575342466,0.0,2
21587,Pavilion Data,Data Integration,0.0,operating,other,other,other,other,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947945205479452,0.0,2
21588,Pawaa Software,Data Security,409299.0,operating,USA,VA,"Washington, D.C.",Ashburn,1.0,7,2007,0.0,409299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9095890410958904,0.0,2
21589,PawClinic,Pets,0.0,operating,USA,CA,Los Angeles,Santa Monica,1.0,3,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16164383561643836,0.0,2
21590,Pawngo,Finance,2300000.0,operating,USA,CO,Denver,Denver,2.0,1,2011,0.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4301369863013699,0.5041095890410959,2
21591,PawnGuru.com,other,200000.0,operating,USA,MI,Detroit,Detroit,1.0,2,2014,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16164383561643836,0.0,2
21592,PawnUp.com,E-Commerce,250000.0,operating,CAN,QC,Montreal,Montr̩al,2.0,6,2011,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438356164383562,0.33972602739726027,2
21593,Paws for Life,E-Commerce,2500000.0,operating,AUS,other,Sydney,Sydney,3.0,1,2011,1000000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6684931506849314,1.2547945205479452,2
21594,PawSpot,Pets,600000.0,closed,USA,MA,Boston,Woburn,1.0,11,2005,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1972602739726028,0.0,1
