name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
iFormulary, Fitness ,719000.0,operating,USA,MN,Minneapolis,Minneapolis,1.0,2012-01-01,2012-01,2012.0,2012-06-01,2012-06-01,719000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iframe Apps, Facebook Applications ,44496.0,operating,,,,,1.0,2011-06-01,2011-06,2011.0,2011-05-01,2011-05-01,44496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iFrat Wars, Social Media ,10000.0,operating,,,,,1.0,2007-10-01,2007-10,2007.0,2007-01-01,2007-01-01,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IfThisFits, Software ,0.0,operating,USA,IL,Chicago,Skokie,1.0,2012-12-17,2012-12,2012.0,2014-10-02,2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFTTT, Productivity Software ,38500000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,2010-12-14,2010-12,2010.0,2012-01-01,2014-08-29,1500000.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0
iFulfillment, Business Services ,21500000.0,acquired,USA,IL,Chicago,Chicago,2.0,,,,2000-01-01,2000-09-01,0.0,0.0,0.0,21500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ifussss, Marketplaces ,400000.0,operating,USA,NY,New York City,New York,1.0,2013-04-22,2013-04,2013.0,2013-09-05,2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IG Guitars,,0.0,operating,,,,,1.0,,,,2013-09-30,2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGA Worldwide, Advertising ,51357500.0,closed,USA,NY,New York City,New York,4.0,2005-01-01,2005-01,2005.0,2006-02-01,2010-06-16,0.0,51357500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0
igadget.asia, News ,10000.0,closed,IND,,Mumbai,Mumbai,1.0,2012-01-01,2012-01,2012.0,2012-01-01,2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGAWorks, Advertising ,10000000.0,operating,KOR,,Seoul,Seoul,3.0,2006-12-01,2006-12,2006.0,2008-06-01,2014-09-17,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0
Igea, Biotechnology ,0.0,operating,,,,,1.0,1980-01-01,1980-01,1980.0,2008-09-01,2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGen6, Social Media Marketing ,12500.0,operating,HKG,,Hong Kong,Hong Kong,1.0,2010-01-01,2010-01,2010.0,2014-07-01,2014-07-01,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igenica, Biotechnology ,71215740.0,operating,USA,CA,SF Bay Area,Burlingame,4.0,2009-01-01,2009-01,2009.0,2010-06-14,2014-08-07,0.0,71000000.0,0.0,0.0,0.0,0.0,0.0,215740.0,0.0,0.0,0.0,24000000.0,47000000.0,0.0,0.0,0.0,0.0,0.0
IGG, Virtual Worlds ,4500000.0,operating,,,,,2.0,2005-06-01,2005-06,2005.0,2008-01-02,2008-11-01,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iggli, Social Media ,0.0,closed,USA,CO,Denver,Boulder,1.0,2007-01-01,2007-01,2007.0,2007-06-01,2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGI LABORATORIES, Manufacturing ,16050000.0,operating,USA,NJ,NJ - Other,Buena,4.0,,,,2009-04-14,2013-01-07,0.0,16050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGIGI, Fashion ,1370146.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2000-01-01,2000-01,2000.0,2009-04-21,2009-04-21,0.0,1370146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGistics, Software ,0.0,operating,CAN,ON,Toronto,Hamilton,1.0,2013-03-01,2013-03,2013.0,2012-08-22,2012-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igloo Software, File Sharing ,9000000.0,operating,CAN,ON,Toronto,Kitchener,2.0,2008-02-01,2008-02,2008.0,2008-05-01,2012-01-26,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Igloo Vision, Games ,410423.0,operating,GBR,,Shropshire,,1.0,,,,2011-06-16,2011-06-16,0.0,0.0,0.0,410423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iglu.com, Travel ,29460807.0,operating,GBR,,Wimbledon,Wimbledon,1.0,,,,2012-05-31,2012-05-31,0.0,0.0,0.0,0.0,0.0,29460807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGlue, Semantic Search ,1100000.0,closed,HUN,,Budapest,Budapest,3.0,2007-08-25,2007-08,2007.0,2007-09-01,2010-05-25,250000.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igneous Systems, Big Data ,23600000.0,,USA,WA,Seattle,Seattle,1.0,,,,2014-05-06,2014-05-06,0.0,23600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignis Energy, Clean Technology ,5014644.0,operating,GBR,,Surrey,,1.0,,,,2012-05-03,2012-05-03,0.0,5014644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignis IT Solutions, E-Commerce ,50000.0,operating,IND,,Indore,Indore,1.0,2013-01-01,2013-01,2013.0,2013-08-09,2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IgnitAd, Advertising ,4000000.0,closed,ISR,,ISR - Other,,2.0,,,,2010-01-26,2011-01-25,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignite Accelerator, Finance ,2661559.0,operating,GBR,,GBR - Other,,2.0,2011-01-01,2011-01,2011.0,2011-07-01,2014-02-25,2661559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignite Game Technologies, Games ,14025457.0,operating,USA,CA,SF Bay Area,San Francisco,4.0,2008-03-01,2008-03,2008.0,2011-02-16,2012-02-07,525457.0,12500000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,7500000.0,5000000.0,0.0,0.0,0.0,0.0,0.0
Ignite Media Solutions, Advertising ,11900000.0,operating,USA,FL,Tampa,Oldsmar,1.0,2003-01-01,2003-01,2003.0,2007-09-17,2007-09-17,0.0,11900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IgnitionOne, Marketing Automation ,68077768.0,operating,USA,NY,New York City,New York,3.0,2004-01-01,2004-01,2004.0,2013-07-10,2014-06-26,0.0,53994896.0,0.0,0.0,0.0,14082872.0,0.0,0.0,0.0,0.0,33994896.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignyta, Health Care ,101500000.0,operating,USA,CA,San Diego,San Diego,5.0,2011-01-01,2011-01,2011.0,2012-12-31,2014-10-01,0.0,59500000.0,0.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0
iGo, Software ,30000000.0,operating,,,,,1.0,1993-01-01,1993-01,1993.0,2014-06-09,2014-06-09,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igobubble, Apps ,0.0,operating,IRL,,Cork,Cork,1.0,2010-07-01,2010-07,2010.0,2011-09-19,2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGoOn s.r.l., Sustainability ,34060.0,operating,ITA,,Napoli,Napoli,1.0,2014-07-11,2014-07,2014.0,2014-07-11,2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor, Software ,2500004.0,operating,USA,IA,Des Moines,Des Moines,3.0,2013-01-01,2013-01,2013.0,2014-10-07,2014-10-10,0.0,2500004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGrez LLC, Games ,3000.0,operating,USA,CA,Sacramento,Rancho Cordova,1.0,2012-01-30,2012-01,2012.0,2012-01-30,2012-01-30,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGroup Network, Messaging ,2240000.0,closed,USA,CA,SF Bay Area,Redwood City,2.0,2006-01-01,2006-01,2006.0,2007-06-01,2008-01-11,940000.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGrow - Dein Lernprogramm im Leben, Training ,137322.0,operating,DEU,,Bayern,,1.0,,,,2014-02-28,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,137322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IguanaBee in China, Games ,40000.0,operating,CHL,,Santiago,Santiago,1.0,2011-07-01,2011-07,2011.0,2012-04-16,2012-04-16,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IguanaFix, Mobile Commerce ,0.0,operating,,,,,1.0,2013-04-13,2013-04,2013.0,2014-01-10,2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iGuiders, Curated Web ,1170000.0,operating,USA,OH,Cleveland,Beachwood,3.0,2008-02-01,2008-02,2008.0,2009-02-04,2010-03-16,200000.0,970000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IgY Immune Technologies & Life Sciences, Biotechnology ,65100.0,operating,CAN,AB,Thunder Bay,Thunder Bay,1.0,2009-01-01,2009-01,2009.0,2012-02-22,2012-02-22,0.0,65100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHandle, Mobile ,1597878.0,operating,CHN,,CHN - Other,,2.0,,,,2012-06-01,2013-07-01,0.0,1597878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ihaveu.com, E-Commerce ,11000000.0,operating,CHN,,Tianjin,Tianjin,1.0,2010-01-01,2010-01,2010.0,2010-12-28,2010-12-28,0.0,11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHealth, Health and Wellness ,0.0,operating,,,,,1.0,,,,2014-09-19,2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHealth Labs, Health and Wellness ,25000000.0,operating,USA,CA,SF Bay Area,Mountain View,1.0,2010-12-01,2010-12,2010.0,2014-09-19,2014-09-19,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHealthHome, Hospitals ,1384000.0,operating,USA,HI,Honolulu,Honolulu,1.0,,,,2014-05-27,2014-05-27,0.0,1384000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHealthNetworks, Health and Wellness ,84000.0,operating,USA,AZ,Phoenix,Phoenix,1.0,2011-01-01,2011-01,2011.0,2012-04-27,2012-04-27,0.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHear Medical, Health Care ,7795000.0,operating,USA,CA,SF Bay Area,San Leandro,3.0,2010-06-01,2010-06,2010.0,2010-01-01,2014-11-24,0.0,7795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475000.0,2320000.0,5000000.0,0.0,0.0,0.0,0.0,0.0
iHeart, Health Care ,4310000.0,operating,USA,TX,Dallas,Dallas,1.0,2011-01-01,2011-01,2011.0,2014-08-05,2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4310000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHELP World,,51728.0,operating,GBR,,London,London,1.0,2013-01-01,2013-01,2013.0,2013-07-01,2013-07-01,51728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHigh, Games ,19150100.0,operating,USA,KY,Lexington,Lexington,4.0,,,,2008-01-01,2012-05-30,0.0,19150100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ihiji, Software ,287997.0,operating,USA,TX,Austin,Austin,2.0,2009-01-01,2009-01,2009.0,2011-01-11,2013-10-15,0.0,287997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHireHelp, Tutoring ,100000.0,operating,USA,NJ,Atlantic City,Newtonville,1.0,2010-10-01,2010-10,2010.0,2011-04-16,2011-04-16,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iHookup Social, Software ,797181.0,,USA,CA,SF Bay Area,Campbell,1.0,2012-01-01,2012-01,2012.0,2014-04-22,2014-04-22,0.0,0.0,0.0,0.0,0.0,797181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHS Holding, Mobile ,620000000.0,operating,GBR,,London,London,3.0,2001-01-01,2001-01,2001.0,2014-03-03,2014-04-17,0.0,0.0,0.0,0.0,0.0,70000000.0,0.0,0.0,550000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ihush.com, E-Commerce ,43000000.0,operating,CHN,,Shanghai,Shanghai,2.0,,,,2010-08-01,2011-06-23,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,0.0,0.0,0.0
iHydroRun, Fitness ,0.0,operating,USA,FL,Tampa,Palm Harbor,1.0,2014-06-12,2014-06,2014.0,2013-11-14,2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ii4b, Facebook Applications ,0.0,operating,POL,,Warsaw,Warsaw,1.0,2011-08-08,2011-08,2011.0,2011-08-01,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IID, Security ,8000000.0,operating,USA,WA,Seattle,Tacoma,1.0,1997-01-01,1997-01,1997.0,2013-11-05,2013-11-05,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IIIMOBI, Advertising ,300000.0,closed,CHN,,Shanghai,Shanghai,1.0,2009-05-01,2009-05,2009.0,2009-10-01,2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiko, Entrepreneur ,6000000.0,operating,RUS,,Moscow,Moscow,1.0,,,,2012-10-01,2012-10-01,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0
iiMonde, Ticketing ,180000.0,operating,USA,TX,Dallas,Fort Worth,1.0,2010-06-01,2010-06,2010.0,2010-08-01,2010-08-01,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IIX Inc., Networking ,16217039.0,operating,USA,CA,SF Bay Area,Palo Alto,5.0,2011-04-01,2011-04,2011.0,2011-01-01,2014-07-16,500000.0,10400000.0,0.0,222039.0,0.0,3000000.0,2095000.0,0.0,0.0,0.0,10400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiyuma, Facebook Applications ,166975.0,operating,FRA,,Paris,Paris,1.0,2012-01-01,2012-01,2012.0,2010-02-01,2010-02-01,166975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IIZI group, Insurance ,20352.0,operating,EST,,Tallinn,Tallinn,1.0,,,,2014-07-21,2014-07-21,20352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iizuu,,260000.0,operating,USA,CA,Los Angeles,Marina Del Rey,1.0,2008-01-01,2008-01,2008.0,2009-04-13,2009-04-13,0.0,0.0,0.0,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iJento, Analytics ,17704186.0,operating,USA,OR,"Portland, Oregon",Portland,3.0,,,,2010-09-28,2012-10-29,0.0,17704186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iJigg.com, Games ,0.0,operating,BRA,,Rio de Janeiro,Rio De Janeiro,1.0,2000-03-01,2000-03,2000.0,2007-08-02,2007-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IJJ CORP,,265924.0,operating,USA,MD,MD - Other,Capitol Heights,2.0,,,,2009-10-06,2011-10-03,0.0,265924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iJoule,,0.0,operating,AUT,,Vienna,Vienna,1.0,2009-07-01,2009-07,2009.0,2010-12-01,2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iJukebox, Music ,2202854.0,operating,USA,MA,Boston,Boston,4.0,2010-02-22,2010-02,2010.0,2011-09-22,2014-08-19,0.0,77854.0,0.0,0.0,0.0,0.0,2125000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKaaz, NFC ,0.0,operating,IND,,Bangalore,Bangalore,2.0,2012-07-04,2012-07,2012.0,2014-01-02,2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKang Healthcare Group, Health Care ,125000000.0,operating,CHN,,Beijing,Beijing,2.0,,,,2007-11-01,2013-05-01,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0
IKANO Communications, Telecommunications ,22500000.0,operating,USA,UT,Salt Lake City,Salt Lake City,1.0,1999-12-01,1999-12,1999.0,2007-04-01,2007-04-01,0.0,0.0,0.0,0.0,0.0,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikanos, Software ,42000000.0,,USA,CA,SF Bay Area,Fremont,1.0,2009-01-01,2009-01,2009.0,2009-04-25,2009-04-25,0.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikaria, Biotechnology ,54947203.0,operating,USA,NJ,NJ - Other,Hampton,1.0,2006-01-01,2006-01,2006.0,2009-10-01,2009-10-01,0.0,54947203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikaSystems, Enterprise Software ,147492730.0,operating,USA,MA,Boston,Southborough,3.0,1999-01-01,1999-01,1999.0,2010-01-19,2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147492730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ikeGPS, Analytics ,1390000.0,operating,USA,VA,"Washington, D.C.",Mclean,2.0,,,,2005-08-25,2011-12-01,0.0,1390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKen Solutions Pvt. Ltd., Content Discovery ,2000000.0,operating,IND,,Mumbai,Mumbai,1.0,2005-01-01,2005-01,2005.0,2007-01-01,2007-01-01,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IkerChem, Biotechnology ,380000.0,operating,ESP,,ESP - Other,San Sebastian,1.0,,,,2007-06-01,2007-06-01,0.0,380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKlax Media, Music ,736050.0,operating,FRA,,Bidart,Bidart,1.0,2008-01-28,2008-01,2008.0,2008-01-01,2008-01-01,736050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKnowl, Education ,175000.0,operating,PAK,,PAK - Other,,1.0,2012-01-01,2012-01,2012.0,2012-01-01,2012-01-01,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKO System, Social CRM ,700000.0,operating,FRA,,Paris,Paris,1.0,2010-11-01,2010-11,2010.0,2011-05-06,2011-05-06,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKoa, Semiconductors ,20700000.0,closed,USA,CA,SF Bay Area,Menlo Park,4.0,2006-01-01,2006-01,2006.0,2007-06-05,2010-07-16,0.0,17200000.0,0.0,0.0,0.0,3500000.0,0.0,0.0,0.0,0.0,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikon Semiconductor, Semiconductors ,1061520.0,operating,IRL,,Dublin,Dublin,1.0,,,,2011-10-06,2011-10-06,0.0,1061520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikonisys, Biotechnology ,5205000.0,operating,USA,CT,Hartford,New Haven,2.0,1999-01-01,1999-01,1999.0,2010-08-04,2012-08-03,0.0,5205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikonopedia, Health Care ,1075000.0,operating,USA,TX,Dallas,Dallas,2.0,2012-01-01,2012-01,2012.0,2012-07-30,2013-03-12,0.0,1075000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKONVERSE, Curated Web ,100000.0,operating,USA,IL,Chicago,Chicago,1.0,2011-09-01,2011-09,2011.0,2011-10-01,2011-10-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKOR METERING, Clean Technology ,1878750.0,operating,ESP,,San Sebastian ,Donostia-san Sebastián,1.0,2006-01-01,2006-01,2006.0,2008-11-13,2008-11-13,0.0,1878750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKOTECH, Biotechnology ,275000.0,operating,USA,IN,IN - Other,New Albany,2.0,,,,2009-04-28,2011-05-08,0.0,100000.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikro,,724000.0,,BRA,,BRA - Other,Canoas,1.0,1947-01-01,1947-01,1947.0,1982-06-01,1982-06-01,0.0,724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iKure Techsoft, Software ,115000.0,operating,IND,,Kolkata,Kolkata,1.0,2010-04-19,2010-04,2010.0,2014-03-09,2014-03-09,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ikwa OrientaÃ§Ã£o Profissional, Social Network Media ,0.0,closed,,,,,1.0,,,,2006-01-01,2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ilab Accelerator, Startups ,10000000.0,operating,AUS,,Brisbane,Brisbane,1.0,2000-01-01,2000-01,2000.0,2014-08-15,2014-08-15,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
